business_id,name,address,city,state,postal_code,overall_business_stars,overall_review_count,business_open,categories,hours,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,geometry,children,youth,adults,elders,business_lat,business_long,scaled_capped_business_proximity,landmarks_nearby
0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,212 S 13th St,Philadelphia,PA,19107,4,2679,1,"Restaurants, American (New), Diners, Breakfast & Brunch","{""Friday"": ""9:0-15:0"", ""Monday"": ""9:0-15:0"", ""Sunday"": ""9:0-15:0"", ""Tuesday"": ""9:0-15:0"", ""Saturday"": ""9:0-15:0"", ""Thursday"": ""9:0-15:0"", ""Wednesday"": ""9:0-15:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,none',True,NULL,True,False,NULL,False,NULL,True,2,False,True,no',True,56,13,4.1606,4.1301,467,415,452,355,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1624631121, 39.9481225533)",11541,10001,77559,14058,39.9481225533,-75.1624631121,2.7926710311639633,19
0S3TvsmbCeOZ9UitnpRd1A,Dim Sum House,1930 Chestnut St,Philadelphia,PA,19103,4,505,1,"Shanghainese, Tapas Bars, Cantonese, Seafood, Dim Sum, Chinese, Asian Fusion, Restaurants, Tapas/Small Plates, Szechuan","{""Friday"": ""12:0-22:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""12:0-21:0"", ""Tuesday"": ""12:0-21:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0""}",False,False,False,False,False,True,False,False,False,True,True,False,False,False,full_bar',False,True,True,True,NULL,True,NULL,True,2,True,True,free',True,11,16,4.0541,3.5745,37,47,71,54,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.173394, 39.9518328)",16174,32406,83217,17953,39.9518328,-75.173394,0.6156548763588405,9
0SWqECZ39P2MlmeXbKnUjg,Asia On the Parkway,1700 Benjamin Franklin Pkwy,Philadelphia,PA,19103,3,141,1,"Singaporean, Restaurants, Asian Fusion, Thai","{""Friday"": ""11:0-23:0"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,full_bar',True,True,False,True,NULL,True,NULL,True,2,True,True,'free',True,3,15,3.4,3.75,20,20,14,16,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1683553, 39.9557404)",16174,32406,83217,17953,39.9557404,-75.1683553,1.5051065975471465,7
-0TffRSXXIlBYVbb5AwfTg,IndeBlue Modern Indian Food & Spirits,205 South 13th St,Philadelphia,PA,19107,4.5,1097,1,"Cocktail Bars, Food Delivery Services, Nightlife, Breakfast & Brunch, Food, Bars, Event Planning & Services, Caterers, Restaurants, Indian","{""Friday"": ""16:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""16:0-22:0"", ""Tuesday"": ""16:0-22:0"", ""Saturday"": ""16:0-23:0"", ""Thursday"": ""16:0-22:0"", ""Wednesday"": ""16:0-22:0""}",False,False,False,False,False,True,False,False,False,True,True,True,False,False,full_bar',True,True,True,True,False,True,NULL,False,2,True,True,free',True,52,20,4.3265,4.5461,147,141,202,115,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1619688173, 39.9485078263)",11541,10001,77559,14058,39.9485078263,-75.1619688173,1.846589060605379,18
0u7UZC-5t_v8AS8AXTFASw,About Hotpot,125 Sansom Walkway,Philadelphia,PA,19106,3.5,78,0,"Chinese, Hot Pot, Restaurants","{""Friday"": ""11:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,False,False,False,False,False,False,True,True,True,False,False,False,none',True,True,True,False,NULL,True,NULL,False,3,True,True,free',True,17,14,4.0323,3.2,31,10,23,8,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.143421, 39.947642)",8741,6883,55346,9842,39.947642,-75.143421,1.7114734345664853,22
0UCh75Aoz8YMe9nrnjawwg,Oh So Good Eatery,1700 Market St,Philadelphia,PA,19103,3.5,23,0,"Restaurants, Event Planning & Services, Caterers, Breakfast & Brunch","{""Friday"": ""7:0-17:0"", ""Monday"": ""7:0-17:0"", ""Tuesday"": ""7:0-17:0"", ""Thursday"": ""7:0-17:0"", ""Wednesday"": ""7:0-17:0""}",False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,'none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,False,'free',True,1,8,2,0,1,0,9,6,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.16926, 39.9527)",16174,32406,83217,17953,39.9527,-75.16926,2.4703193305617916,6
0uWnByfZNCs0MU1Ag10ujw,Popeyes Louisiana Kitchen,501 Adams Ave,Philadelphia,PA,19120,2,7,1,"Fast Food, Southern, Chicken Wings, American (Traditional), Restaurants","{""Friday"": ""10:30-22:0"", ""Monday"": ""10:30-22:0"", ""Sunday"": ""10:30-22:0"", ""Tuesday"": ""10:30-22:0"", ""Saturday"": ""10:30-22:0"", ""Thursday"": ""10:30-22:0"", ""Wednesday"": ""10:30-22:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,'none',NULL,NULL,NULL,NULL,NULL,True,NULL,True,1,False,True,NULL,True,1,5,3,3,2,1,2,5,74971,74060,18072,18164,12378,12252,39021,37618,5500,6026,"c(-75.107755411, 40.0391044)",72797,47387,160591,33738,40.0391044,-75.107755411,-0.3464288106991566,24
0v5gedzRunqlbgtj3u1QCQ,QDOBA Mexican Eats,"230 S 40th St, Ste 140",Philadelphia,PA,19104,3.5,65,1,"Restaurants, Fast Food, Event Planning & Services, Mexican, Caterers","{""Friday"": ""11:0-20:0"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,none',True,NULL,True,NULL,NULL,True,NULL,True,1,False,True,free',True,8,14,4.3333,4,3,4,5,6,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,"c(-75.2029737085, 39.9531868891)",53009,61505,173694,42427,39.9531868891,-75.2029737085,0.5344022239914774,17
-_0w82rV27l51N3ABkCI0A,Prima Pizza Taqueria Mexicana,1104 S 9th St,Philadelphia,PA,19147,4.5,126,1,"Pizza, Mexican, Restaurants","{""Friday"": ""12:0-3:0"", ""Monday"": ""12:0-4:0"", ""Sunday"": ""21:0-4:0"", ""Tuesday"": ""12:0-1:0"", ""Saturday"": ""12:0-3:0"", ""Thursday"": ""12:0-1:0"", ""Wednesday"": ""12:0-1:0""}",False,False,False,False,NULL,False,False,False,True,False,True,False,False,False,'none',True,False,True,NULL,NULL,False,NULL,True,1,False,True,no',True,1,11,4.4375,4.619,16,21,24,22,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1586309, 39.936093)",30187,17884,131221,28866,39.936093,-75.1586309,2.0988772536210454,25
0WazipZOwJa63JGwOMubBg,The Indian Grill,114 Chestnut St,Philadelphia,PA,19106,4.5,7,0,"Gluten-Free, Vegetarian, Restaurants, Indian","{""Friday"": ""11:30-22:30"", ""Monday"": ""11:30-22:0"", ""Sunday"": ""11:30-22:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,none',False,True,True,True,NULL,True,NULL,False,NULL,True,True,free',True,7,10,5,4,4,4,2,1,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.1431548, 39.948182)",8741,6883,55346,9842,39.948182,-75.1431548,1.477597980546627,22
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,1703 S 11th St,Philadelphia,PA,19148,4.5,244,1,"Event Planning & Services, Barbeque, Sandwiches, Restaurants, Caterers","{""Friday"": ""12:0-17:15"", ""Sunday"": ""12:0-17:15"", ""Saturday"": ""12:0-17:15"", ""Thursday"": ""12:0-17:15""}",False,NULL,False,NULL,NULL,False,NULL,False,True,False,True,False,False,False,'none',True,False,True,False,True,True,NULL,True,2,False,True,'free',True,106,13,4.7525,4.6883,101,77,81,80,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,"c(-75.1632106304, 39.9284095243)",28581,14140,110165,24264,39.9284095243,-75.1632106304,0.6399501213011745,14
0xIhMfCFH94RXTFGx_Mhtw,SUGA,1720 Sansom St,Philadelphia,PA,19103,3.5,166,0,"Bars, Soup, Restaurants, Cocktail Bars, Chinese, Coffee & Tea, Asian Fusion, Food, Nightlife","{""Friday"": ""11:30-22:0"", ""Monday"": ""14:0-22:0"", ""Sunday"": ""16:0-21:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,False,False,True,True,False,False,True,True,False,False,False,full_bar',True,True,True,True,NULL,True,NULL,True,2,True,None,free',True,11,16,3.5238,3.5333,42,15,30,11,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1696549, 39.9506686)",16174,32406,83217,17953,39.9506686,-75.1696549,2.3308227580538188,9
0Z8ps_OfcR9eJaV2JtxigA,Square One Coffee,249 S 13th St,Philadelphia,PA,19107,4,217,0,"Coffee & Tea, Food, Cafes, Restaurants","{""Friday"": ""7:30-16:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""8:0-16:0"", ""Tuesday"": ""7:30-16:0"", ""Saturday"": ""8:0-16:0"", ""Thursday"": ""8:0-16:0"", ""Wednesday"": ""7:30-16:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',True,False,True,NULL,NULL,True,NULL,False,1,False,False,'free',True,13,9,4.4167,4,36,31,164,92,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.16239379, 39.9471691145)",11541,10001,77559,14058,39.9471691145,-75.16239379,2.8377492430133815,22
0zf4KKZqbqoxiuKzeZLDdg,PrimoHoagies,128 S 11th St,Philadelphia,PA,19107,3.5,65,1,"Italian, Sandwiches, Restaurants","{""Friday"": ""8:30-21:0"", ""Monday"": ""8:30-21:0"", ""Sunday"": ""10:0-20:0"", ""Tuesday"": ""8:30-21:0"", ""Saturday"": ""10:0-21:0"", ""Thursday"": ""8:30-21:0"", ""Wednesday"": ""8:30-21:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,4,8,3.25,3,4,9,2,5,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1590522333, 39.949216187)",11541,10001,77559,14058,39.949216187,-75.1590522333,4.200835528687484,21
0zWAsCBzvuCI_Ydx7yH1Jw,Shing Kee,"600 Washington Ave, Ste 18 A",Philadelphia,PA,19147,4,84,1,"Noodles, Chinese, Restaurants, Soup","{""Friday"": ""11:0-23:0"", ""Monday"": ""11:0-22:30"", ""Sunday"": ""11:0-22:30"", ""Tuesday"": ""11:0-22:30"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,'full_bar',None,NULL,True,NULL,NULL,True,NULL,True,2,True,True,'free',True,0,12,4.8,4.1429,10,7,23,14,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1551747608, 39.9346322655)",30187,17884,131221,28866,39.9346322655,-75.1551747608,0.913955249824502,30
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,10863 Bustleton Ave,Philadelphia,PA,19116,4,89,1,"Pakistani, Specialty Food, Halal, Restaurants, Indian, Health Markets, Vegetarian, Vegan, Ethnic Food, Food","{""Friday"": ""11:0-21:30"", ""Sunday"": ""11:0-21:30"", ""Tuesday"": ""11:0-21:30"", ""Saturday"": ""11:0-21:30"", ""Thursday"": ""11:0-21:30"", ""Wednesday"": ""11:0-21:30""}",False,NULL,False,False,False,False,False,False,True,False,False,False,True,False,none',False,True,True,NULL,NULL,True,NULL,False,2,True,True,free',True,2,14,3.9286,4.3333,14,9,27,20,34912,34747,5861,6038,2780,2447,19229,19037,7042,7225,"c(-75.0238988, 40.110566)",23451,11648,73465,26816,40.110566,-75.0238988,-0.2625298610938139,0
11uo3yawm_d1DWCCMpM1tw,Barrel's Fine Food,1725 Wolf St,Philadelphia,PA,19145,4,49,1,"Italian, Restaurants","{""Friday"": ""11:0-21:45"", ""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:45"", ""Thursday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0""}",False,False,False,False,False,True,False,False,False,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,2,True,True,'no',True,0,11,4,4.6,4,5,1,1,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,"c(-75.1759474, 39.9228596)",42806,25118,152321,35342,39.9228596,-75.1759474,1.2505490963112809,14
11x7dlRp4ACo3tnYnHZMaA,China Pagoda,701 Market St,Philadelphia,PA,19106,2,6,1,"Chinese, Restaurants","{""Friday"": ""10:0-19:0"", ""Monday"": ""10:0-19:0"", ""Tuesday"": ""10:0-19:0"", ""Saturday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,True,NULL,False,False,NULL,True,0,5,0,1.6667,0,3,1,5,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.1526227, 39.9512937)",8741,6883,55346,9842,39.9512937,-75.1526227,3.2343568839124592,25
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4728 Baltimore Ave,Philadelphia,PA,19143,4,304,1,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian","{""Friday"": ""16:0-21:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,'none',True,NULL,True,False,NULL,False,NULL,False,2,True,True,'no',True,5,12,4.5263,3.5789,19,19,39,32,65247,64630,12460,13458,8751,8272,34918,33976,9118,8924,"c(-75.2178905, 39.9483087)",51855,52594,151460,35349,39.9483087,-75.2178905,0.12144091264057293,23
15eVb-rIKkWyWjcAvYmmPg,Cha Cha,1286 W Montgomery Ave,Philadelphia,PA,19122,3.5,9,1,"Korean, Food Stands, Restaurants",NULL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,'none',False,NULL,True,NULL,NULL,False,NULL,True,1,False,False,'no',True,0,6,0,4,0,2,2,3,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,"c(-75.155228, 39.9799137)",29485,29726,101618,19471,39.9799137,-75.155228,0.5908233427040945,12
15JFk0bn7HJ9g9-N7tXl_Q,Heung Fa Chun Sweet House,112 N 10th St,Philadelphia,PA,19107,4.5,237,1,"Chinese, Restaurants, Food, Desserts","{""Friday"": ""7:30-19:30"", ""Monday"": ""7:30-19:30"", ""Sunday"": ""7:30-19:30"", ""Tuesday"": ""7:30-19:30"", ""Saturday"": ""7:30-19:30"", ""Thursday"": ""7:30-19:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',True,False,False,NULL,NULL,False,NULL,True,1,False,None,no',None,6,6,4.3778,4.125,45,16,61,53,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1562827, 39.9540118)",11541,10001,77559,14058,39.9540118,-75.1562827,4.349820047439727,17
17MK8qagV374AuUA4sXuIA,XIX Nineteen,"200 S Broad St, Fl 19",Philadelphia,PA,19102,3.5,611,1,"Cafes, Lounges, Bars, American (New), American (Traditional), Restaurants, Nightlife, Seafood","{""Friday"": ""15:0-0:0"", ""Saturday"": ""15:0-0:0"", ""Thursday"": ""15:0-0:0""}",False,False,False,False,False,True,False,True,False,True,False,False,False,False,'full_bar',True,NULL,True,True,NULL,True,NULL,False,3,True,False,no',False,29,15,3.3077,3.3611,52,36,38,37,4937,5147,116,163,826,849,3088,3249,907,886,"c(-75.164768, 39.949104)",17454,14728,109892,21802,39.949104,-75.164768,2.8122423074531233,11
17Y8circEnkMMXKfLo8Ztg,Bitar's,947 Federal St,Philadelphia,PA,19147,4,154,1,"Restaurants, Middle Eastern, Falafel, Bakeries, Food, Greek, Mediterranean","{""Friday"": ""10:0-16:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-20:0"", ""Saturday"": ""10:0-17:0"", ""Thursday"": ""10:0-20:0"", ""Wednesday"": ""10:0-20:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,none',True,False,True,False,True,True,NULL,False,1,False,True,free',True,5,13,4.4286,4.4706,14,17,24,20,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1602726, 39.9346516)",30187,17884,131221,28866,39.9346516,-75.1602726,0.6806713059047867,22
18790ccUVHejWqCmkoSJjA,Casta Diva,227 S 20th St,Philadelphia,PA,19103,4.5,148,1,"Italian, Restaurants","{""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Thursday"": ""17:0-22:0""}",False,True,False,False,False,True,False,False,False,False,True,False,False,False,'none',True,True,True,False,NULL,False,NULL,False,3,True,True,no',True,4,11,4.7778,4.3,9,10,12,6,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1738043, 39.9496781)",16174,32406,83217,17953,39.9496781,-75.1738043,4.045414124302341,12
19aqkl42CAi2V0vH8UJSfg,Hope's Cookies,12TH And Arch St,Philadelphia,PA,19107,4.5,67,1,"Food, Restaurants, Bakeries","{""Friday"": ""8:0-23:0"", ""Monday"": ""8:0-22:0"", ""Sunday"": ""10:0-22:0"", ""Tuesday"": ""8:0-22:0"", ""Saturday"": ""8:0-23:0"", ""Thursday"": ""8:0-22:0"", ""Wednesday"": ""8:0-22:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,True,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,NULL,1,NULL,True,NULL,True,1,6,5,4.875,5,8,5,6,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.325, 40.025021)",11541,10001,77559,14058,40.025021,-75.325,NA,0
1AjSLvf5nZAet1bTqAZCKA,Billy Doc's,840 E Lycoming St,Philadelphia,PA,19124,3.5,21,1,"Restaurants, Breakfast & Brunch",NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,1,9,3,4,2,1,10,1,68965,70304,18232,19381,10335,9954,34860,35188,5538,5781,"c(-75.1105018, 40.0100794)",103077,60827,223679,41209,40.0100794,-75.1105018,-0.2511123988156567,9
1ap4i9AtWHttUdCiUcXsOQ,Vietnam House,901 Race St,Philadelphia,PA,19107,3.5,87,0,"Restaurants, Vietnamese","{""Friday"": ""16:0-3:0"", ""Monday"": ""16:0-2:0"", ""Sunday"": ""16:0-2:0"", ""Tuesday"": ""16:0-2:0"", ""Saturday"": ""16:0-3:0"", ""Thursday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,2,False,True,no',True,1,12,4.1429,0,7,0,10,1,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1545468, 39.9552967)",11541,10001,77559,14058,39.9552967,-75.1545468,4.0906577463135445,19
-1B9pP_CrRBJYPICE5WbRA,Spice 28,1228 Chestnut St,Philadelphia,PA,19107,4,822,1,"Asian Fusion, Restaurants, American (New), Thai, Szechuan, Chinese","{""Friday"": ""11:0-23:30"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-22:30"", ""Saturday"": ""12:0-23:30"", ""Thursday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,full_bar',False,NULL,True,True,NULL,True,NULL,True,2,True,True,free',True,7,14,3.8776,3.9104,98,67,271,180,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1615829, 39.950352)",11541,10001,77559,14058,39.950352,-75.1615829,1.7928605786088898,14
1_BzX6o0O6w_9yx9NczMrg,Wawa,6701 Ridge Ave,Philadelphia,PA,19128,3.5,48,1,"Food, Restaurants, Delis, Convenience Stores, Sandwiches, Coffee & Tea","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,free',True,0,9,5,3.6667,3,9,6,14,38309,37644,5384,5069,3923,3492,23238,23403,5764,5680,"c(-75.2234230242, 40.0403385055)",20952,16635,78528,21782,40.0403385055,-75.2234230242,-0.3378147683527026,9
1CCG0WYSoR8ejdgD5-Gaqg,Francoluigi's Pizzeria & Italian Restaurant,1549 S 13th St,Philadelphia,PA,19147,4,303,1,"Italian, Restaurants, Pizza","{""Friday"": ""15:0-22:0"", ""Sunday"": ""14:0-21:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",NULL,NULL,False,False,False,False,False,False,True,False,True,False,False,False,full_bar',False,True,True,NULL,NULL,True,NULL,True,2,True,True,no',True,1,14,4.0952,3.0556,21,18,6,10,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1659499, 39.9302667)",30187,17884,131221,28866,39.9302667,-75.1659499,1.3135611890622434,15
1Ck2drCXGh1h5bhc9aIRpg,Jack's Firehouse,2130 Fairmount Ave,Philadelphia,PA,19130,3.5,569,1,"Restaurants, American (New), Nightlife, Barbeque, Bars","{""Friday"": ""11:30-22:0"", ""Monday"": ""11:30-22:0"", ""Sunday"": ""11:0-21:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,'full_bar',True,True,True,True,NULL,True,NULL,True,2,True,False,no',True,4,18,3.6383,3.5192,47,52,44,54,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,"c(-75.1733028, 39.9670823)",31373,54428,123210,29135,39.9670823,-75.1733028,0.99699089581443745,11
1CTNhKEqGbmG5r-sBbDoLg,Tampopo,"104 S 21st St, Ste A",Philadelphia,PA,19103,4,273,0,"Restaurants, Korean, Japanese","{""Friday"": ""17:0-21:30"", ""Monday"": ""17:0-21:30"", ""Tuesday"": ""17:0-21:30"", ""Saturday"": ""12:0-21:0"", ""Thursday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,'none',False,False,True,NULL,NULL,True,NULL,True,1,False,True,no',True,1,9,3.5,4,18,13,17,11,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1757389, 39.9518097)",16174,32406,83217,17953,39.9518097,-75.1757389,2.3857540893063307,11
1DkolDhbc0kydORZCIp7Fw,Night Market,1617 John F Kennedy Blvd,Philadelphia,PA,19147,3,66,1,"Food Stands, Restaurants, Local Flavor",NULL,False,False,False,False,False,True,True,False,True,False,True,False,False,False,beer_and_wine',True,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,2,13,0,4,0,1,2,3,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1678993, 39.9542677)",30187,17884,131221,28866,39.9542677,-75.1678993,4.850555577095005,6
1ENdYUfYzDu9yyI3-MVklA,Boostin' Bowls,100 Levering St,Philadelphia,PA,19127,4.5,77,1,"Juice Bars & Smoothies, Acai Bowls, Restaurants, American (New), Food","{""Friday"": ""8:0-18:0"", ""Monday"": ""8:0-18:0"", ""Sunday"": ""8:0-17:0"", ""Tuesday"": ""8:0-18:0"", ""Saturday"": ""8:0-17:0"", ""Thursday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,NULL,2,NULL,True,'free',True,6,5,4.3478,4.3333,23,12,28,47,6082,5760,265,228,1430,1214,3972,3910,415,408,"c(-75.2246050321, 40.0261216129)",5649,5353,27210,6179,40.0261216129,-75.2246050321,0.04245410738639833,6
1FCxJuEH_3tmxUDVPv1qfw,Poe's Sandwich Joint,1710 N 5th St,Philadelphia,PA,19122,4,122,1,"Sandwiches, American (Traditional), Restaurants","{""Friday"": ""11:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,NULL,NULL,NULL,NULL,NULL,False,NULL,False,True,False,False,False,full_bar',False,False,False,True,False,True,NULL,False,2,False,True,free',True,6,8,4.931,3.5833,29,36,7,16,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,"c(-75.1436018, 39.9773029)",29485,29726,101618,19471,39.9773029,-75.1436018,4.294587463016201,18
