"business_id","business_lat","business_long","business_stars","business_stars_pre_2020","review_count","review_count_pre_2020","check_in_count","check_in_count_pre_2020","attribute_count","business_park","business_happy_h","business_price","business_open","n_photo"
"1wwH1dnkTtDnCfpHORlgBQ","39.9565322","-75.1891783","5.0","4.8",14,"10",7,"2",0,0,0,NULL,"1","1"
"1y3y_ihpO6SHxK9MRdtSlw","39.9530971","-75.1673521","3.5","3.3",40,"40",32,"32",8,0,0,"1","0","14"
"1YkxGFLXEJIW4oLgEUcqKw","40.0106311","-75.1515396","2.0","2.1",22,"18",8,"8",7,0,0,"2","1",NULL
"1yuSWypzGewvhNZSwUlvPw","39.9406135","-75.147572","4.0","4.0",323,"338",617,"617",11,1,0,"3","0","3"
"1ZgE6rlUr2YD697vFjVoQg","40.0820736","-75.0372482","3.5","3.3",89,"81",116,"113",11,1,0,"2","1",NULL
"20gJLt2-gr8MNQG84-K-4g","39.9671988","-75.1410133","4.5","4.3",71,"72",48,"48",7,1,0,"3","0","2"
"21czbreHdJ8DxchFcsAlQA","39.9198589","-75.1730406","5.0","5.0",11,"11",4,"4",6,0,0,"2","0",NULL
"228lDMkEO2aH7CboBIXSwQ","40.032389","-75.0301971","4.0","4.5",6,"2",6,"4",3,0,0,NULL,"1",NULL
"229pgAfC3CBMmIWNngwKsA","39.9234648","-75.171171","4.5","4.0",58,"1",18,NULL,6,0,0,NULL,"1","1"
"24LgPIiGIUH-03AqXAOhGw","39.9504051287","-75.1690360049","4.5","4.8",10,"5",25,"19",9,1,1,"2","0","2"
"24xx8ju_U_uN1zJf2YtKkA","39.91654","-75.1677739","5.0","4.9",40,"37",44,"38",16,1,1,"2","1","1"
"25sLng-w7vBXbZfyBNeOWg","39.9613057","-75.1444538","4.0","4.0",16,"14",65,"65",7,1,0,"1","1",NULL
"262I6X8Vi5PXygFmhjeLyA","39.9498507065","-75.2332982","2.0",NULL,9,NULL,NULL,NULL,2,0,0,NULL,"1",NULL
"26iUm28PTWJd9qqDe5YvKw","39.952141","-75.158537","1.5","1.7",10,"7",3,"3",0,0,0,NULL,"1","2"
"26T1l_bH8dUg1TNqsjJuEg","39.9836459","-75.1498377","1.5","1.6",27,"28",8,"8",7,0,0,"1","0",NULL
"28W1WtQCD5X9GxR6A7q8gA","40.079859","-74.993755","3.5","3.6",30,"30",18,"17",8,1,0,"2","1",NULL
"2-8Z_qXHueAy2AgLNknEdA","39.963408","-75.146798","3.5","3.7",32,"32",13,"13",6,1,0,"2","0","1"
"29mQNZv8dsN8IAJ8uBnjUw","39.9723048","-75.1256685","3.0","3.0",7,"6",58,"54",4,0,0,"1","1","4"
"29ThPh6IA69V-SfcwfV9Dg","39.952227","-75.160863","3.0","2.8",48,"49",754,"740",4,1,0,"1","1","5"
"2AqEWqRbKhcY-30b9geCRQ","39.9505772","-75.1671469","2.5","2.2",19,"16",95,"88",5,0,0,"1","1","3"
"2b6BvccVTtPwElQreRtFYw","39.9549304","-75.2001318","3.5","3.3",85,"89",386,"386",7,1,0,"1","0",NULL
"2BeDv6iW6L1BMxjAdDq_ww","39.957586","-75.1917594","3.5","3.5",88,"81",144,"134",16,1,1,"2","1","4"
"2BRbu3cBbH2bCgzN3DVc8w","39.9540959695","-75.1681137085","2.5","2.5",127,"130",245,"245",12,1,1,"3","0","5"
"2c4z-PvJY4RvPCDxaUsfpg","40.05188","-75.010779","1.5","1.6",21,"12",6,"5",8,1,0,"1","1","1"
"2CDI713ATuxHfnB5b-sBdw","39.9479310476","-75.1614279837","4.5","4.5",1447,"1390",1659,"1613",12,1,1,"3","1","55"
"2cfEAFZZee8fq3Xx6yZ87w","39.953964","-75.20034","4.0","3.9",21,"18",118,"112",7,1,0,"2","1","4"
"2daynBPzdkiqdW1ecWAZCA","40.0296964","-75.2286022","2.5","2.5",22,"25",12,"12",5,0,0,"1","0","1"
"2EmAukTYm2mOBEIKEYBRNg","39.9495571","-75.1439805","4.0","4.0",181,"174",359,"352",13,1,1,"2","1","2"
"2eNFk3pP0nKt-VthtZDOqQ","39.9895469","-75.1017481","3.5","3.3",8,"6",63,"61",6,1,0,"1","1",NULL
"2er_V-oAd7IbQ5YTY56r7A","39.9489334","-75.1595088","4.0","3.8",622,"544",920,"901",16,1,1,"2","0","31"
"2EYMBd4cIPVeJaV-bHSMRw","40.0449503926","-75.1177381434","4.5",NULL,9,NULL,19,NULL,2,0,0,NULL,"1","6"
"2f3YghoMYzd5-GFMh_kvwQ","39.9485224","-75.1640749","3.5","3.8",132,"79",114,"70",15,1,1,"3","1","10"
"2f6NaQVGTM59OGvsdT9pxg","39.9591167408","-75.1456578142","4.0","3.8",100,"101",104,"104",11,1,0,"2","0",NULL
"2fJ-WxJlUN6azp3bzrJ0zA","39.9344521341","-75.1544015359","4.0","4.0",485,"464",1637,"1600",10,1,0,"1","1","5"
"2g6XFQ6XD1iuNtl9ZES6cw","39.9494383502","-75.1645197101","3.0","3.0",9,"9",22,"22",6,0,0,"1","0",NULL
"2gDkEvBPkl-ATS_eqaMvxQ","39.94117","-75.146112","4.5","4.5",160,"140",126,"116",12,1,0,"2","1","9"
"2Gik-IBYVBuU3e10pVdkhw","39.9284842","-75.1653613","3.5","3.7",153,"165",357,"357",12,1,1,"2","0","8"
"2GLQjV1-_KbWDVqa3sVCjA","39.9557374","-75.204671","3.5","3.7",65,"60",63,"63",13,1,0,"1","1",NULL
"2Gn_WhIitWsxYrDb45VCLQ","40.052641","-75.0802098","4.5","4.0",5,"3",1,NULL,2,1,0,"2","1",NULL
"2-hB3XuoGWsBH4RnEY4FTw","39.957619986","-75.1893085241","3.5","3.4",5,"5",4,"4",5,0,0,"1","1",NULL
"2hCIzMXhSbgObLS4al82rg","39.976856","-75.118897","2.5","2.3",61,"53",145,"141",17,1,1,"2","1","4"
"2hCJpE5I2OfEToUGcvdGRQ","39.951986","-75.17492","3.0","3.1",43,"46",76,"76",8,1,0,"2","0","1"
"2HHPBg7WSC3czt7uUkXE8Q","39.978643","-75.1591569","4.0","4.1",8,"8",16,"16",3,1,0,"1","0",NULL
"-2-ih3mE8KPyeKVIzpBfPQ","39.9553097","-75.1692673","3.5","3.6",109,"111",175,"175",13,1,1,"2","0","6"
"2ISww4-o249VMoy7zKsWBA","39.9653868","-75.1406986","3.0","3.1",74,"64",51,"49",12,1,0,"1","1","12"
"2JJO0xpG5J93Ic8top5luQ","39.9686538","-75.1359472","4.0","4.0",5,"2",1,"1",1,0,0,NULL,"1","2"
"2jkzK3hbitfnff8iVJjmqw","39.9618784","-75.1556432","4.0","4.0",9,"9",NULL,NULL,5,1,0,"3","0","1"
"2J_t4nfdQTSCqxrFCJxoig","39.9248995","-75.1828723","2.0","1.9",6,"7",1,"1",2,0,0,NULL,"0",NULL
"2kXBqCeNyW3Oe9QOVUjOpA","39.9545813765","-75.1684700822","2.5","3.0",9,"5",7,"4",1,0,0,NULL,"1",NULL
"2l2znqydic45GQfgCblQLg","39.948802","-75.146103","4.0","3.9",21,"21",5,"5",8,1,0,"2","0","1"
"2LfbIS6K7jusVVgYYFtNIA","39.9553977","-75.2341756","4.0","3.8",13,"9",12,"11",6,0,0,"1","1","1"
"2LokHe7GtKZD9Q6w0dRe_A","39.9408669","-75.1455409","4.5","4.8",66,"26",55,"19",13,1,1,NULL,"1",NULL
"2LsGwE2DIQaBPvOZ0iNv0g","40.018057","-75.211658","2.5","2.5",40,"42",85,"85",9,1,0,"1","0",NULL
"2lzcB7p5YlBimh4vfr6Fpw","39.9456566","-75.1747555","3.5","3.6",8,"8",NULL,NULL,2,0,0,"2","0",NULL
"2m8Gdh2AYepXn0dQBA5y8Q","39.9453409827","-75.1784252989","2.5","2.8",25,"18",33,"22",2,0,0,NULL,"1",NULL
"2mbH5r0clGty4w7dchJ-Gw","40.007637","-75.096361","4.5","4.7",6,"6",9,"9",4,0,0,"1","0",NULL
"2_MjeYAW1c3k1a2UInx-5w","39.9383377","-75.1562457","4.0","3.8",8,"8",1,"1",4,1,0,"3","0",NULL
"2mkBNO0XdithuGir_qO6Ag","39.936367","-75.155403","5.0","4.9",104,"74",52,"38",12,1,0,NULL,"0","7"
"2MKTSjcis749QGzm0vwFXw","39.9659089","-75.1655053","2.0","2.0",8,"8",1,"1",0,0,0,NULL,"0","1"
"2MZRpN_BaKxsQwkknCk8aA","40.0215945644","-75.1482826266","4.5","5.0",6,"1",8,"7",5,0,0,"1","1",NULL
"2N-r5ne3I6rcVyJRcinZdg","39.9481641","-75.1592112","3.0","3.2",71,"73",123,"123",10,1,0,"1","0","7"
"2o4CRQ-FreATtbnhlLKWew","39.9278575","-75.1572629","3.0","2.9",46,"40",18,"16",9,1,0,"1","1",NULL
"2oO6flZBT-GIJpN50peMrw","39.9850329","-75.1134098","2.5","2.5",8,"8",NULL,NULL,1,0,0,"1","0",NULL
"2OWEnB1sbh9xpjYxu9tcJw","40.0898672","-74.9641437","2.5","5.0",6,"1",7,"5",6,0,0,"1","1","3"
"2owewxu5r6mLfKv6BBV3Aw","39.9495283","-75.1542873","1.5","1.5",9,"8",92,"90",5,1,0,"1","1","5"
"2pLIQ0RHSmUbF0eIRT0LYg","39.9495566","-75.1617091","4.0","3.9",406,"398",1123,"1095",17,1,1,"2","1","13"
"2pMdDOWl14rU4jdAH4oZXw","39.9495137","-75.1529959","4.0","4.0",138,"145",162,"162",7,1,0,"4","0","3"
"2PWmnUV2Leb2Loj0TqxCMA","39.9533493175","-75.193518705","3.0","3.1",601,"623",1380,"1380",14,1,1,"2","0","4"
"2PX8MOkN6cPG7-gte7IpIQ","40.0769274956","-75.2064291547","4.0",NULL,5,NULL,3,NULL,9,1,0,NULL,"1","1"
"2Q5gjf_K68145UdUyKGAaw","39.938817","-75.182574","4.5","4.3",75,"77",95,"95",6,1,0,"1","0",NULL
"2qHkwqao9GyxnDXHzCv4JA","39.9538296","-75.1449499","4.0","4.2",408,"418",849,"849",12,1,0,"2","0","10"
"2qVZiMB22YPC2HCM62Gnbw","39.9498657277","-75.1733916253","4.0","4.0",213,"192",222,"208",19,1,0,"3","1","12"
"2rvRTXkBB_8b0TSQiNmr3w","39.9480324","-75.2262901","4.5",NULL,7,NULL,2,NULL,0,0,0,NULL,"1",NULL
"2SevIwjgGdDdkIfs3Peu-Q","39.9703702755","-75.1795366775","4.0","4.1",145,"126",250,"180",12,1,0,"1","1","5"
"2sTSM3x0kWafo1SlEEWZHA","39.9143653","-75.1531651","3.0","3.2",6,"6",3,"3",4,0,0,"2","0","1"
"2SYEGA2fZLdzZQ9lmIfM5Q","39.9667","-75.13997","4.0","4.2",221,"163",515,"434",18,1,1,"2","1","4"
"2-tG52f0k7V1Vin-4GWn6g","39.9507452","-75.1701679","4.5",NULL,14,NULL,2,NULL,NULL,0,0,NULL,"1","1"
"2TtkreVRud9P8RcU8Lw3pg","40.0414717","-75.3636467","3.5","3.7",15,"3",6,NULL,2,0,0,NULL,"1","1"
"2_Uog4hABJRkEqwWx87vaQ","40.0471196257","-75.0596994318","5.0","4.8",6,"5",5,"5",12,1,1,NULL,"1","8"
"2vbbxo8E4z_41e9E3WgNRw","39.9114175","-75.1745111","3.0","2.8",5,"4",26,"24",7,0,0,"2","1","2"
"2VgdPHszJdhOxzVFBbUPAA","39.9967403","-75.1772234","4.5",NULL,55,NULL,24,NULL,2,0,0,"2","1","6"
"2vWlAJYCF11QmvRWBOQXDg","39.9744283","-75.1802791","3.5","3.6",47,"43",60,"55",8,1,0,"1","1",NULL
"2WGnykxiM-Mp-qIm2u7iAw","39.9531992","-75.1602278","3.5","3.6",676,"641",1249,"1213",19,1,1,"2","1","11"
"2Wmvi5-7LS1iw5UkOuLWlw","39.9333293182","-75.1620284468","4.5","4.6",78,"70",122,"73",12,0,0,"2","1","3"
"2wqXY-eBHUeMIw_f5VHHMg","40.03305","-75.106396","4.5","4.7",9,"9",27,"27",7,0,0,"1","0",NULL
"2X3sYDb2wORzDDwNZP33WA","39.9583587","-75.1953934","4.0","4.4",12,"11",3,"1",0,0,0,NULL,"1","2"
"2XHBmfcPgVBNY2QVDYKUZg","39.953016","-75.161808","4.0","3.6",15,"7",20,"3",9,0,0,NULL,"1","1"
"2_y3riLaNIB2tdRONY7PAg","39.9424083","-75.150898","3.0","3.2",111,"108",41,"41",9,1,0,"1","0","2"
"2ykIi7hnAbg5ohYQ1kIRaw","40.119547","-75.0181479","2.5","2.4",14,"16",13,"10",9,1,0,"2","1",NULL
"2YKmChrYAiCkW624GTRLNQ","39.958343","-75.226156","3.5","4.0",9,"2",8,"2",10,1,0,NULL,"1","2"
"2YoJUob1RL-LCYGiXdq8dg","40.063816","-75.238823","2.0","2.2",41,"24",123,"121",7,1,0,"1","1",NULL
"2yuwjVRHUCs9tCAYjISaag","39.9484077767","-75.2213600568","3.5","3.5",53,"57",103,"99",15,1,1,"1","1","14"
"2z82YBsqTcf4VRkcdVCTmg","39.9515864405","-75.1565859872","3.5","3.1",35,"23",40,"34",8,0,0,"2","1","3"
"2ZSnGlqj8JOWcN2bNf-3SQ","39.9482948","-75.1728154459","4.0","4.1",242,"247",759,"729",10,1,0,"2","1","5"
"2zSQu6_cLgWAVbZ2LbSLBA","39.9183356","-75.1405113","4.0","4.0",112,"107",500,"478",15,1,0,"1","1","5"
"30cpm1uq6xcQCmN6JTrB8w","39.9505067","-75.1691375","4.5","4.3",1161,"1072",2165,"2115",13,1,0,"2","1","32"
"31KYjhEDOC7oPLoKqAi-YA","39.9515705","-75.1680038","3.0","2.9",13,"11",4,"4",5,0,0,"1","1",NULL
"-32hOCwsuKd04WO-HQyYFg","39.9449992686","-75.1612742477","3.0","3.0",62,"62",118,"118",11,1,0,"1","0","2"
"32It9NN_lVismU9tcuLB0A","40.0634207","-75.1531244","3.5","3.6",368,"343",362,"354",15,1,1,"2","1","6"
"32m9wJDqmjKrG2Jnn0QlCA","40.0414916","-75.0648356","3.5","3.7",12,"12",33,"33",6,1,0,"2","0",NULL
"332MG0dFd8d2JUcszdRdYw","39.9532839","-75.1552661","3.0","3.0",61,"52",99,"97",10,0,0,"2","1","3"
"34-i9B0d0r0575-x6xDTsw","39.95028","-75.145481","3.0","3.2",129,"133",171,"171",9,1,0,"2","0","1"
"_34KJPR-T0HP9USJw1nCfw","39.95001","-75.158862","4.0","4.0",435,"388",697,"651",9,1,0,"2","1","16"
"34XCXNeK8Vgc954dl06vtA","40.0106756","-75.1770646","2.5","2.5",32,"24",18,"16",6,0,0,"1","1","1"
"34xop1JGKq1e-gCY7xkOVQ","39.9362632","-75.2194779","3.0","3.1",12,"12",10,"10",8,1,0,"2","1",NULL
"35GnZKj5t18rDyA1PyQENA","39.967954","-75.1621932","3.0","2.9",16,"15",1,"1",4,0,0,"1","0",NULL
"35jNPbB_-8oh-LHb9GEIQg","39.955531","-75.170951","3.5","3.3",198,"199",160,"152",16,1,1,"2","0","14"
"35yoH8b__Uv8_QJxCAawLA","40.0748203","-75.0843789","2.5","2.8",16,"13",86,"78",4,1,0,"1","1",NULL
"3-71QXMKNtHi4DvSFogm-Q","39.94995","-75.2272969","3.5","4.2",7,"6",2,"2",8,1,0,"2","1",NULL
"3966MAWoL1GbB8Zjvspx1g","39.9501753","-75.1690403","3.0","3.2",34,"33",88,"88",10,0,1,"2","0","5"
"39Vq4--74ljOpcFqn6vbGw","39.9582109","-75.1731347","5.0","4.8",5,"5",10,"10",5,0,0,"1","1",NULL
"3aOvhh2lSwDiq1MtQLHoDA","39.9578888","-75.1889308","5.0","5.0",6,"7",34,"34",1,0,0,NULL,"1","1"
"-3ArWZfDjfab8qVHf3WVtg","39.9251278","-75.2346314","4.0","4.0",5,"5",7,"6",6,0,0,"1","1",NULL
"3AXMyEZKczm5rliRDBJiBA","40.06109","-75.0522165","4.0","3.8",31,"31",37,"37",9,1,0,"2","1",NULL
"3BJxm-HnvzdwD1zjmSbmyQ","39.963077709","-75.1680274529","3.0","3.0",137,"118",176,"142",13,1,0,"1","1","7"
"3bMVhRoYXU4UND8G0xLflw","40.063497","-75.236561","4.0",NULL,7,NULL,1,NULL,0,0,0,NULL,"1","3"
"3BX2St2lFBoYlVD4evJ90A","40.0430859","-75.1596595","2.5","2.6",24,"23",115,"114",5,1,0,"2","1","1"
"3ccAyGhQyN7XOcMNWvytYw","40.0292186","-75.2066769","4.5","4.3",78,"71",102,"87",16,1,0,"2","1","2"
"3Cqy4d5KcGVmgiHFi4O4zQ","39.9484412809","-75.1430937275","4.0","4.2",140,"14",78,"4",10,1,0,"2","1","2"
"3CsBRtDT5WOUu8IY0mHhXw","40.0096537","-75.1954732","4.0","3.8",122,"91",71,"66",8,1,0,"1","1","2"
"3CWVOXbotxJjQU2iaEFOEA","39.9498979","-75.1446263","3.0","2.8",31,"31",32,"32",9,1,0,"2","0","4"
"3czT65zbslmUQSkzCPfp8Q","39.9567776","-75.2098795","3.5","3.4",28,"30",7,"7",6,0,0,"2","0",NULL
"3DDRYqCzc3Yhh7WOpNh7tg","40.0027825","-75.2222705","4.0",NULL,12,NULL,10,NULL,10,1,1,NULL,"1","1"
"3dtxHKM3RbVyjzTfbcGq2A","40.0313311","-75.2079192","3.5","3.4",19,"21",65,"65",6,1,1,"1","1",NULL
"3dxwzBawgWJpU-vQjuQJJA","39.9320998","-75.1723076","2.0","2.4",13,"14",1,"1",3,0,0,"2","0",NULL
"3eAGbHu2VFz8dVNC_dO5ow","40.0273628392","-75.0379283354","4.5","4.8",58,"57",83,"38",10,1,0,"2","1","2"
"3EDcg1HPXiTbayaHxWqzrg","39.935293","-75.1589736","3.0","3.0",16,"16",8,"8",8,0,0,"2","1",NULL
"3eJMsl41qwhcYlvoTF1ElQ","39.950323","-75.170538","3.5","3.6",441,"413",646,"627",13,1,1,"3","1","20"
"3ezpA0GTLKClCwiQ8AkkGA","39.9564642692","-75.1944133333","3.5","3.6",53,"54",31,"31",15,1,1,"2","0","2"
"_3F4-hH5zhJJDTyvzNlDcg","40.0294625","-75.0360275","2.5","2.7",19,"17",20,"20",7,0,0,"2","1",NULL
"3f-acmwXPLnVd2UKfnk1xg","39.9354888","-75.1454078","4.0","3.8",187,"170",616,"606",16,1,0,"2","1",NULL
"3FKIev7ZB_KE6XHL9sUJCg","39.948089","-75.1592111423","4.0","3.9",443,"408",1481,"1450",17,1,1,"2","1","15"
"3gVSrS4kffGGZT8oXHsIcw","39.9539707735","-75.1960369886","3.5","3.5",797,"800",1065,"1056",12,1,1,"2","1","37"
"3Hz1tjW2YqD5JPJTe2I09A","39.928533","-75.160341","4.5","4.6",35,"29",61,"60",8,1,0,"1","1","4"
"3IDTJXyPKz1vOcJQD1Cn9w","39.9831195","-75.1230116","4.5","4.5",56,"36",21,"10",1,0,0,NULL,"1",NULL
"3j08Cje2YWUuRxV60BiVFw","39.9494667","-75.1605248","4.0","3.8",108,"61",164,"102",14,1,0,"1","1","9"
"3J8PwNptOmUSwPI6WTTaiw","39.9404826","-75.1507871","4.5",NULL,11,NULL,NULL,NULL,2,0,0,NULL,"1","1"
"_3j8rQHUviV55AqsSSzK2w","39.988611","-75.227645","3.0","2.8",35,"31",7,"6",10,0,0,"1","1","5"
"3jm8wl6bt1sytsf_xH0l1A","40.0802844","-75.0259129","4.0","4.0",95,"97",54,"54",14,1,0,"2","0","17"
"3kiB39JzdovdlOhQj-nMCw","39.9366969","-75.1614094","3.5","3.7",116,"113",187,"187",7,1,0,"1","0","3"
"3lBooCffgkW7tVSG5kILBA","39.951348","-75.1751139","3.5","3.7",317,"272",427,"417",10,1,0,"2","1",NULL
"3ldp8B52AOzNSFnPMAY0ww","39.9692358","-75.134788","4.0","3.9",631,"584",1531,"1470",14,1,1,"2","1","18"
"3lsE-1hRI526KHKbeytPcg","39.9508923","-75.1739047","2.0","1.9",144,"139",60,"60",7,1,0,"1","1","1"
"3LzUSNKw29s6NEpMOfkJdw","39.930121","-75.1628263","2.5","2.6",5,"5",13,"13",3,0,0,"2","0",NULL
"3M69f6Cg2CAgpEcIgoKS5A","39.9225830143","-75.1848140609","3.5","3.7",307,"279",550,"524",14,1,0,"1","1","7"
"3mdQC4EqCJ-WAmkgjij2XA","40.0297678427","-75.2286778665","2.5","2.5",10,"11",3,"3",8,0,0,"1","0","1"
"3MIsXwx5zVmlwzRx9UnuFQ","40.0869513242","-75.0390484929","3.0","3.3",56,"53",124,"114",10,1,0,"2","1","4"
"-3m_nXlyvdKAVNNmVirpGQ","39.9583155","-75.1928745","3.5","3.7",14,"15",5,"5",6,0,0,"2","1","1"
"3ncO2cRVLEShJ_c2RkGmKA","39.9481139","-75.224182","4.5","4.6",33,"33",33,"33",9,1,0,"1","0","1"
"3NNKjjMkjYQwkrlRJ__VGw","40.0432577","-75.052707","3.5","3.5",29,"29",36,"36",7,1,0,"1","1",NULL
"3NsTKp85H2FUjr1SURf0NQ","39.9464884","-75.1595772","4.5","4.5",190,"166",641,"601",8,1,0,"1","1","7"
"_3NZVCWeyFZ1_vWqi2avjw","39.9244658","-75.1793069","4.5","4.5",258,"249",350,"333",16,1,1,"1","1","2"
"3-ohG1LYG5gi_9pTjsAJew","39.9496595","-75.2074162","3.5","3.6",54,"43",45,"42",6,1,0,"1","1",NULL
"3pbc89Mbi-L7HjuAw-DQfw","39.9790629","-75.162316","2.5","2.6",36,"33",2,"2",5,0,1,NULL,"0","4"
"3pq60g2sQ-GD-gBm_UP8Qg","39.9508662198","-75.1783654431","3.5",NULL,22,NULL,23,NULL,1,0,0,NULL,"0","3"
"3QpErOK9RfahtAfrKSZYig","40.083729","-74.9661299","2.0","2.4",42,"21",11,"7",4,1,0,NULL,"1","1"
"3rfuvMPsAWPuBcgbJfGRnA","40.0875627874","-75.0392593629","3.5","3.4",8,"7",11,"11",6,0,0,"1","1",NULL
"3Rj9ItAP5k_i6YVmFJgC9w","40.0768628695","-75.2075530661","4.5","4.3",156,"161",120,"120",12,1,0,"4","0","1"
"3Rn91lErljcpt0sY31bXQw","39.954608","-75.163381","1.5","1.6",35,"34",52,"52",5,0,0,"1","0","3"
"3-rScHRALlmQnsbMz_XFTA","39.95174","-75.155617","2.0","1.5",6,"4",2,"2",NULL,0,0,NULL,"1",NULL
"3RwqdIWmBgKF3HpKSlHNSg","39.9499336","-75.1658793","3.5","3.7",45,"45",158,"158",4,1,0,"1","0",NULL
"3sdlpskDaXr1P59BYjGoFw","39.9512536","-75.1661282","3.5","3.3",32,"29",54,"54",8,1,0,"1","0",NULL
"3S_g61xUct3Rmmx4rJS_mA","39.8754440123","-75.2471795822","2.5","2.7",97,"93",178,"171",5,0,0,"1","1","22"
"3StCmEw7AhBdHKIEkckGeA","40.0178826","-75.1546635","3.5","3.4",75,"62",26,"24",9,1,0,"2","1",NULL
"3tR1GRfd-0moZ8F-L6MGaA","39.9697986","-75.1763008","3.0","4.0",25,"1",14,NULL,11,1,1,NULL,"1","1"
"3TroNo3SClF2vXc1OnC44A","40.0077014","-75.1851189","4.0","4.0",6,"6",9,"9",4,0,0,"1","0",NULL
"3TUWwxj6oMz4kKQ6sBaH2w","40.0742256969","-75.2026529059","4.5","4.0",6,"3",3,"2",3,1,0,NULL,"1",NULL
"3UBG2rwjgP-6ifTAuKl3Gg","39.9744402","-75.132947","4.0","4.1",138,"129",283,"269",12,1,0,"1","1","1"
"3Ue1baQZeGqo2bOksGpQhg","39.922647","-75.1632489","5.0","4.6",25,"25",37,"37",3,1,0,"1","0","1"
"3UHWoRTwxV7iy8njqA9fMQ","39.969588","-75.138694","4.5","4.2",7,"6",9,"9",7,1,0,"1","0",NULL
"3uLXZMnm68l1YwI8_FaFNA","39.95196","-75.174711","3.5","3.4",91,"92",113,"113",9,1,0,"2","0","8"
"3ut1fzbMfQ1VhFvHpeLOMw","39.949015","-75.143818","4.0",NULL,66,NULL,32,NULL,9,0,1,NULL,"1","8"
"3VKE0_-KhU_qMYHxcyVcDg","40.029648","-75.1322934","3.0","3.0",68,"67",26,"26",13,1,0,"2","0",NULL
"3wg8xiywSGA96DWCF0WOLw","39.9662097908","-75.1603736876","4.0","3.9",300,"243",781,"730",13,1,0,"1","0","7"
"3WgzKhDmH5nU946Yk4wbzA","39.9498741","-75.1668733","2.5","2.5",12,"12",13,"13",5,1,0,"3","1","1"
"3wxKriseiH9Isp5xmyBupw","39.9687445","-75.1782273","4.0","4.1",91,"81",103,"98",8,0,1,"2","1","1"
"3Wyjm5SA7BxwJK3RBpkqcg","39.936729","-75.1669582","3.0","3.1",146,"145",345,"341",13,1,0,"2","1","1"
"3XEOkGgFi0T5IBJBHEeBQw","40.0758794","-75.085379","5.0","4.8",5,"4",6,"6",3,0,0,"1","0",NULL
"3xqI9xG6MFQYkCPVED985Q","40.0263908","-75.2244345","3.5","3.3",27,"28",186,"186",10,1,0,"1","0","3"
"3YCQH1QoDjnTha5S7tJtlw","39.9986823","-75.1283639","4.0","4.0",8,"8",3,"2",4,0,0,NULL,"1",NULL
"3yW8-dUi1wwCEf0URxUA7A","39.95349","-75.156748","3.5","3.6",314,"302",2015,"1930",9,1,0,"1","1","3"
"3zEedfqHtCrQEUsmPsDNsA","39.9185202597","-75.1827766004","5.0",NULL,5,NULL,NULL,NULL,0,0,0,NULL,"1",NULL
"3zfWE7KagyyFgmr8MCcYBg","40.0859336","-75.0463929","2.5","2.6",13,"14",6,"6",8,1,0,"2","0",NULL
"3ZynJ94VpIdDlaArmEp2Rg","39.947791","-75.1603392","3.5","3.4",239,"225",522,"522",12,1,0,"2","0","3"
"40O7uKX-uAG_JDrS-OM85w","39.9646735","-75.1741002","4.5","4.3",488,"428",501,"468",8,1,0,"2","1","15"
"-40qQXB8JsneSiDqXMjoeg","39.9482317","-75.2169427","4.0","3.9",14,"14",9,"9",4,0,0,"2","0",NULL
"41LEg4ZgFDVnZfToxGXiGA","39.9535536","-75.1931768","4.0","3.9",322,"309",725,"707",9,1,0,"1","1","19"
"42iv8H7NqN1f9fSz_NPf4g","39.9358187","-75.1686973","5.0",NULL,8,NULL,NULL,NULL,12,1,1,NULL,"1","2"
"434A83c2ig6QxsZjrjclpQ","40.0726066","-75.0341246","3.5","3.7",511,"472",948,"907",18,1,1,"2","1","2"
"43AC2TqfcQcenT6srX5QCA","39.968561","-75.1748987","2.5","2.7",53,"54",27,"27",15,1,1,NULL,"0",NULL
"43-v-OqKG16a2TbwdkXNTQ","39.9957429","-75.1396593","4.0","3.3",5,"3",3,"3",7,0,0,NULL,"1",NULL
"43ZZDlfzgi8Zye2OHFyq5A","40.0593943","-75.190119","2.5","2.6",7,"7",2,"2",9,0,0,"1","0",NULL
"44Xh-IjWDSn7XTw1hzO50g","39.9534618209","-75.1593213069","4.5","4.3",796,"733",2366,"2238",11,0,0,"1","1","14"
"45ClmqPAagmNvdUojFULZA","39.9540571","-75.201033","3.5","3.7",199,"193",677,"668",12,1,0,"2","1","2"
"45CvrxmM8rBwuV2iWHjZ_w","39.9194588","-75.1538954","2.5","2.5",32,"30",5,"4",10,1,0,"1","1",NULL
"45N54l3hjvR8IhSrPNVcPQ","40.06344696","-75.2364518294","3.5","3.6",210,"225",354,"354",13,1,0,"2","0","13"
"45pdkf09S5VaM0CN60g9Ow","39.9694197","-75.1320426","4.5",NULL,10,NULL,1,NULL,0,0,0,"2","1",NULL
"45qdGcVB516AzDYyPDiY0g","39.9923232025","-75.0998242303","3.0","3.5",8,"8",5,"5",4,0,0,"1","1",NULL
"45tvAZaoMo0VhsJvPHf9sw","39.9497521","-75.1674681","3.0","3.2",29,"27",40,"40",4,0,0,"1","0",NULL
"45WLhjZ42-_WL1FcDXErsQ","40.0423138","-75.2265452","3.5","3.6",15,"15",8,"8",5,0,1,"1","1",NULL
"46_2e1hnQ4csLrYnhn6bkw","39.9408715785","-75.1510468125","4.0","3.9",166,"158",243,"243",15,1,1,"2","0","6"
